UF;COD_MUN;NM_MUN;REDE;NOTA
RO;1100015;Alta Floresta D'Oeste;Estadual;4.8
RO;1100015;Alta Floresta D'Oeste;Municipal;4.7
RO;1100015;Alta Floresta D'Oeste;Pública;4.8
RO;1100023;Ariquemes;Estadual;5.1
RO;1100023;Ariquemes;Municipal;4.8
RO;1100023;Ariquemes;Pública;5.0
RO;1100031;Cabixi;Estadual;4.9
RO;1100031;Cabixi;Pública;4.9
RO;1100049;Cacoal;Estadual;5.1
RO;1100049;Cacoal;Municipal;4.7
RO;1100049;Cacoal;Pública;5.1
RO;1100056;Cerejeiras;Estadual;5.0
RO;1100056;Cerejeiras;Municipal;0.0
RO;1100056;Cerejeiras;Pública;5.0
RO;1100064;Colorado do Oeste;Estadual;5.4
RO;1100064;Colorado do Oeste;Municipal;0.0
RO;1100064;Colorado do Oeste;Pública;5.4
RO;1100072;Corumbiara;Estadual;5.1
RO;1100072;Corumbiara;Municipal;0.0
RO;1100072;Corumbiara;Pública;5.1
RO;1100080;Costa Marques;Estadual;5.0
RO;1100080;Costa Marques;Municipal;0.0
RO;1100080;Costa Marques;Pública;4.7
RO;1100098;Espigão D'Oeste;Estadual;5.1
RO;1100098;Espigão D'Oeste;Municipal;0.0
RO;1100098;Espigão D'Oeste;Pública;5.0
RO;1100106;Guajará-Mirim;Estadual;4.4
RO;1100106;Guajará-Mirim;Pública;4.4
RO;1100114;Jaru;Estadual;5.0
RO;1100114;Jaru;Municipal;0.0
RO;1100114;Jaru;Pública;5.0
RO;1100122;Ji-Paraná;Estadual;5.0
RO;1100122;Ji-Paraná;Municipal;0.0
RO;1100122;Ji-Paraná;Pública;5.0
RO;1100130;Machadinho D'Oeste;Estadual;0.0
RO;1100130;Machadinho D'Oeste;Municipal;0.0
RO;1100130;Machadinho D'Oeste;Pública;0.0
RO;1100148;Nova Brasilândia D'Oeste;Estadual;5.9
RO;1100148;Nova Brasilândia D'Oeste;Municipal;5.0
RO;1100148;Nova Brasilândia D'Oeste;Pública;5.6
RO;1100155;Ouro Preto do Oeste;Estadual;5.2
RO;1100155;Ouro Preto do Oeste;Municipal;0.0
RO;1100155;Ouro Preto do Oeste;Pública;5.2
RO;1100189;Pimenta Bueno;Estadual;5.0
RO;1100189;Pimenta Bueno;Municipal;0.0
RO;1100189;Pimenta Bueno;Pública;5.1
RO;1100205;Porto Velho;Estadual;4.4
RO;1100205;Porto Velho;Municipal;0.0
RO;1100205;Porto Velho;Pública;4.4
RO;1100254;Presidente Médici;Estadual;5.4
RO;1100254;Presidente Médici;Municipal;0.0
RO;1100254;Presidente Médici;Pública;5.4
RO;1100262;Rio Crespo;Estadual;0.0
RO;1100262;Rio Crespo;Municipal;0.0
RO;1100262;Rio Crespo;Pública;0.0
RO;1100288;Rolim de Moura;Estadual;5.4
RO;1100288;Rolim de Moura;Municipal;0.0
RO;1100288;Rolim de Moura;Pública;5.4
RO;1100296;Santa Luzia D'Oeste;Estadual;5.2
RO;1100296;Santa Luzia D'Oeste;Municipal;0.0
RO;1100296;Santa Luzia D'Oeste;Pública;5.2
RO;1100304;Vilhena;Estadual;5.1
RO;1100304;Vilhena;Municipal;5.0
RO;1100304;Vilhena;Pública;5.1
RO;1100320;São Miguel do Guaporé;Estadual;0.0
RO;1100320;São Miguel do Guaporé;Municipal;0.0
RO;1100320;São Miguel do Guaporé;Pública;0.0
RO;1100338;Nova Mamoré;Estadual;4.4
RO;1100338;Nova Mamoré;Municipal;0.0
RO;1100338;Nova Mamoré;Pública;4.4
RO;1100346;Alvorada D'Oeste;Estadual;4.9
RO;1100346;Alvorada D'Oeste;Municipal;4.6
RO;1100346;Alvorada D'Oeste;Pública;4.8
RO;1100379;Alto Alegre dos Parecis;Estadual;5.3
RO;1100379;Alto Alegre dos Parecis;Municipal;0.0
RO;1100379;Alto Alegre dos Parecis;Pública;4.6
RO;1100403;Alto Paraíso;Estadual;5.0
RO;1100403;Alto Paraíso;Municipal;0.0
RO;1100403;Alto Paraíso;Pública;4.9
RO;1100452;Buritis;Estadual;4.6
RO;1100452;Buritis;Municipal;0.0
RO;1100452;Buritis;Pública;4.6
RO;1100502;Novo Horizonte do Oeste;Estadual;5.0
RO;1100502;Novo Horizonte do Oeste;Municipal;0.0
RO;1100502;Novo Horizonte do Oeste;Pública;5.0
RO;1100601;Cacaulândia;Estadual;4.3
RO;1100601;Cacaulândia;Municipal;0.0
RO;1100601;Cacaulândia;Pública;4.3
RO;1100700;Campo Novo de Rondônia;Estadual;0.0
RO;1100700;Campo Novo de Rondônia;Municipal;0.0
RO;1100700;Campo Novo de Rondônia;Pública;0.0
RO;1100809;Candeias do Jamari;Estadual;4.0
RO;1100809;Candeias do Jamari;Municipal;0.0
RO;1100809;Candeias do Jamari;Pública;3.9
RO;1100908;Castanheiras;Estadual;4.7
RO;1100908;Castanheiras;Pública;4.7
RO;1100924;Chupinguaia;Estadual;0.0
RO;1100924;Chupinguaia;Municipal;0.0
RO;1100924;Chupinguaia;Pública;0.0
RO;1100940;Cujubim;Estadual;0.0
RO;1100940;Cujubim;Municipal;0.0
RO;1100940;Cujubim;Pública;0.0
RO;1101005;Governador Jorge Teixeira;Estadual;4.9
RO;1101005;Governador Jorge Teixeira;Municipal;0.0
RO;1101005;Governador Jorge Teixeira;Pública;4.8
RO;1101104;Itapuã do Oeste;Estadual;0.0
RO;1101104;Itapuã do Oeste;Pública;0.0
RO;1101203;Ministro Andreazza;Estadual;6.2
RO;1101203;Ministro Andreazza;Municipal;0.0
RO;1101203;Ministro Andreazza;Pública;5.8
RO;1101302;Mirante da Serra;Estadual;4.8
RO;1101302;Mirante da Serra;Municipal;0.0
RO;1101302;Mirante da Serra;Pública;4.8
RO;1101401;Monte Negro;Estadual;4.4
RO;1101401;Monte Negro;Municipal;0.0
RO;1101401;Monte Negro;Pública;4.4
RO;1101435;Nova União;Estadual;4.4
RO;1101435;Nova União;Municipal;0.0
RO;1101435;Nova União;Pública;4.5
RO;1101450;Parecis;Estadual;0.0
RO;1101450;Parecis;Municipal;0.0
RO;1101450;Parecis;Pública;4.6
RO;1101468;Pimenteiras do Oeste;Estadual;4.3
RO;1101468;Pimenteiras do Oeste;Pública;4.3
RO;1101476;Primavera de Rondônia;Estadual;0.0
RO;1101476;Primavera de Rondônia;Pública;0.0
RO;1101484;São Felipe D'Oeste;Estadual;4.7
RO;1101484;São Felipe D'Oeste;Municipal;0.0
RO;1101484;São Felipe D'Oeste;Pública;4.7
RO;1101492;São Francisco do Guaporé;Estadual;4.9
RO;1101492;São Francisco do Guaporé;Municipal;0.0
RO;1101492;São Francisco do Guaporé;Pública;5.0
RO;1101500;Seringueiras;Estadual;5.0
RO;1101500;Seringueiras;Municipal;0.0
RO;1101500;Seringueiras;Pública;5.0
RO;1101559;Teixeirópolis;Estadual;0.0
RO;1101559;Teixeirópolis;Municipal;0.0
RO;1101559;Teixeirópolis;Pública;5.0
RO;1101609;Theobroma;Estadual;4.9
RO;1101609;Theobroma;Pública;4.9
RO;1101708;Urupá;Estadual;0.0
RO;1101708;Urupá;Municipal;0.0
RO;1101708;Urupá;Pública;4.8
RO;1101757;Vale do Anari;Estadual;4.7
RO;1101757;Vale do Anari;Municipal;0.0
RO;1101757;Vale do Anari;Pública;4.6
RO;1101807;Vale do Paraíso;Estadual;0.0
RO;1101807;Vale do Paraíso;Municipal;4.5
RO;1101807;Vale do Paraíso;Pública;4.8
AC;1200013;Acrelândia;Estadual;0.0
AC;1200013;Acrelândia;Municipal;0.0
AC;1200013;Acrelândia;Pública;0.0
AC;1200054;Assis Brasil;Estadual;0.0
AC;1200054;Assis Brasil;Pública;0.0
AC;1200104;Brasiléia;Estadual;5.1
AC;1200104;Brasiléia;Pública;5.1
AC;1200138;Bujari;Estadual;0.0
AC;1200138;Bujari;Municipal;0.0
AC;1200138;Bujari;Pública;0.0
AC;1200179;Capixaba;Estadual;0.0
AC;1200179;Capixaba;Municipal;0.0
AC;1200179;Capixaba;Pública;4.2
AC;1200203;Cruzeiro do Sul;Estadual;4.9
AC;1200203;Cruzeiro do Sul;Municipal;4.1
AC;1200203;Cruzeiro do Sul;Pública;4.8
AC;1200252;Epitaciolândia;Estadual;5.1
AC;1200252;Epitaciolândia;Pública;5.1
AC;1200302;Feijó;Estadual;4.9
AC;1200302;Feijó;Municipal;0.0
AC;1200302;Feijó;Pública;4.9
AC;1200328;Jordão;Estadual;0.0
AC;1200328;Jordão;Municipal;0.0
AC;1200328;Jordão;Pública;4.4
AC;1200336;Mâncio Lima;Estadual;4.1
AC;1200336;Mâncio Lima;Municipal;0.0
AC;1200336;Mâncio Lima;Pública;4.1
AC;1200344;Manoel Urbano;Estadual;0.0
AC;1200344;Manoel Urbano;Municipal;4.2
AC;1200344;Manoel Urbano;Pública;4.4
AC;1200351;Marechal Thaumaturgo;Municipal;4.1
AC;1200351;Marechal Thaumaturgo;Pública;4.1
AC;1200385;Plácido de Castro;Estadual;4.6
AC;1200385;Plácido de Castro;Municipal;0.0
AC;1200385;Plácido de Castro;Pública;4.6
AC;1200393;Porto Walter;Estadual;0.0
AC;1200393;Porto Walter;Municipal;3.9
AC;1200393;Porto Walter;Pública;4.0
AC;1200401;Rio Branco;Federal;5.2
AC;1200401;Rio Branco;Estadual;4.8
AC;1200401;Rio Branco;Municipal;0.0
AC;1200401;Rio Branco;Pública;4.8
AC;1200427;Rodrigues Alves;Estadual;4.2
AC;1200427;Rodrigues Alves;Municipal;0.0
AC;1200427;Rodrigues Alves;Pública;4.2
AC;1200435;Santa Rosa do Purus;Municipal;0.0
AC;1200435;Santa Rosa do Purus;Pública;0.0
AC;1200450;Senador Guiomard;Estadual;5.1
AC;1200450;Senador Guiomard;Municipal;0.0
AC;1200450;Senador Guiomard;Pública;5.0
AC;1200500;Sena Madureira;Estadual;4.5
AC;1200500;Sena Madureira;Municipal;0.0
AC;1200500;Sena Madureira;Pública;4.4
AC;1200609;Tarauacá;Estadual;4.6
AC;1200609;Tarauacá;Municipal;0.0
AC;1200609;Tarauacá;Pública;4.6
AC;1200708;Xapuri;Estadual;5.0
AC;1200708;Xapuri;Municipal;0.0
AC;1200708;Xapuri;Pública;5.0
AC;1200807;Porto Acre;Estadual;4.2
AC;1200807;Porto Acre;Municipal;0.0
AC;1200807;Porto Acre;Pública;4.2
AM;1300029;Alvarães;Estadual;4.1
AM;1300029;Alvarães;Municipal;3.2
AM;1300029;Alvarães;Pública;3.7
AM;1300060;Amaturá;Estadual;4.4
AM;1300060;Amaturá;Municipal;0.0
AM;1300060;Amaturá;Pública;4.1
AM;1300086;Anamã;Estadual;5.4
AM;1300086;Anamã;Municipal;4.0
AM;1300086;Anamã;Pública;4.7
AM;1300102;Anori;Estadual;5.2
AM;1300102;Anori;Municipal;4.6
AM;1300102;Anori;Pública;4.8
AM;1300144;Apuí;Estadual;5.5
AM;1300144;Apuí;Municipal;0.0
AM;1300144;Apuí;Pública;4.4
AM;1300201;Atalaia do Norte;Estadual;3.5
AM;1300201;Atalaia do Norte;Municipal;0.0
AM;1300201;Atalaia do Norte;Pública;3.5
AM;1300300;Autazes;Estadual;0.0
AM;1300300;Autazes;Municipal;0.0
AM;1300300;Autazes;Pública;0.0
AM;1300409;Barcelos;Estadual;4.5
AM;1300409;Barcelos;Municipal;0.0
AM;1300409;Barcelos;Pública;4.4
AM;1300508;Barreirinha;Estadual;4.3
AM;1300508;Barreirinha;Municipal;4.0
AM;1300508;Barreirinha;Pública;4.1
AM;1300607;Benjamin Constant;Estadual;4.7
AM;1300607;Benjamin Constant;Municipal;3.8
AM;1300607;Benjamin Constant;Pública;4.1
AM;1300631;Beruri;Estadual;4.2
AM;1300631;Beruri;Municipal;3.4
AM;1300631;Beruri;Pública;3.8
AM;1300680;Boa Vista do Ramos;Estadual;4.3
AM;1300680;Boa Vista do Ramos;Pública;4.2
AM;1300706;Boca do Acre;Estadual;4.7
AM;1300706;Boca do Acre;Municipal;4.9
AM;1300706;Boca do Acre;Pública;4.7
AM;1300805;Borba;Estadual;4.3
AM;1300805;Borba;Municipal;4.0
AM;1300805;Borba;Pública;4.2
AM;1300839;Caapiranga;Estadual;4.8
AM;1300839;Caapiranga;Municipal;3.3
AM;1300839;Caapiranga;Pública;4.1
AM;1300904;Canutama;Estadual;4.1
AM;1300904;Canutama;Municipal;0.0
AM;1300904;Canutama;Pública;3.7
AM;1301001;Carauari;Estadual;4.3
AM;1301001;Carauari;Municipal;0.0
AM;1301001;Carauari;Pública;4.2
AM;1301100;Careiro;Estadual;5.6
AM;1301100;Careiro;Municipal;3.9
AM;1301100;Careiro;Pública;4.6
AM;1301159;Careiro da Várzea;Estadual;4.5
AM;1301159;Careiro da Várzea;Municipal;3.6
AM;1301159;Careiro da Várzea;Pública;4.1
AM;1301209;Coari;Estadual;4.4
AM;1301209;Coari;Municipal;3.5
AM;1301209;Coari;Pública;4.0
AM;1301308;Codajás;Estadual;4.6
AM;1301308;Codajás;Municipal;0.0
AM;1301308;Codajás;Pública;4.4
AM;1301407;Eirunepé;Estadual;3.9
AM;1301407;Eirunepé;Municipal;0.0
AM;1301407;Eirunepé;Pública;3.8
AM;1301506;Envira;Estadual;4.1
AM;1301506;Envira;Municipal;0.0
AM;1301506;Envira;Pública;4.0
AM;1301605;Fonte Boa;Estadual;4.3
AM;1301605;Fonte Boa;Municipal;2.9
AM;1301605;Fonte Boa;Pública;3.5
AM;1301654;Guajará;Estadual;3.7
AM;1301654;Guajará;Pública;3.7
AM;1301704;Humaitá;Estadual;4.3
AM;1301704;Humaitá;Municipal;3.9
AM;1301704;Humaitá;Pública;4.1
AM;1301803;Ipixuna;Estadual;3.4
AM;1301803;Ipixuna;Municipal;0.0
AM;1301803;Ipixuna;Pública;3.4
AM;1301852;Iranduba;Estadual;4.8
AM;1301852;Iranduba;Municipal;3.8
AM;1301852;Iranduba;Pública;4.1
AM;1301902;Itacoatiara;Estadual;5.0
AM;1301902;Itacoatiara;Municipal;4.2
AM;1301902;Itacoatiara;Pública;4.7
AM;1301951;Itamarati;Estadual;5.1
AM;1301951;Itamarati;Municipal;0.0
AM;1301951;Itamarati;Pública;3.9
AM;1302009;Itapiranga;Estadual;5.5
AM;1302009;Itapiranga;Municipal;4.3
AM;1302009;Itapiranga;Pública;5.0
AM;1302108;Japurá;Estadual;6.2
AM;1302108;Japurá;Municipal;4.2
AM;1302108;Japurá;Pública;5.6
AM;1302207;Juruá;Estadual;4.3
AM;1302207;Juruá;Municipal;0.0
AM;1302207;Juruá;Pública;3.8
AM;1302306;Jutaí;Estadual;3.9
AM;1302306;Jutaí;Municipal;3.0
AM;1302306;Jutaí;Pública;3.4
AM;1302405;Lábrea;Estadual;4.5
AM;1302405;Lábrea;Municipal;2.7
AM;1302405;Lábrea;Pública;3.6
AM;1302504;Manacapuru;Estadual;5.0
AM;1302504;Manacapuru;Municipal;4.5
AM;1302504;Manacapuru;Pública;4.8
AM;1302553;Manaquiri;Estadual;4.3
AM;1302553;Manaquiri;Municipal;0.0
AM;1302553;Manaquiri;Pública;4.3
AM;1302603;Manaus;Federal;0.0
AM;1302603;Manaus;Estadual;5.0
AM;1302603;Manaus;Municipal;4.8
AM;1302603;Manaus;Pública;5.0
AM;1302702;Manicoré;Estadual;4.6
AM;1302702;Manicoré;Municipal;4.3
AM;1302702;Manicoré;Pública;4.5
AM;1302801;Maraã;Estadual;0.0
AM;1302801;Maraã;Municipal;0.0
AM;1302801;Maraã;Pública;3.2
AM;1302900;Maués;Estadual;4.8
AM;1302900;Maués;Municipal;3.7
AM;1302900;Maués;Pública;4.2
AM;1303007;Nhamundá;Estadual;5.2
AM;1303007;Nhamundá;Municipal;4.1
AM;1303007;Nhamundá;Pública;4.7
AM;1303106;Nova Olinda do Norte;Estadual;4.6
AM;1303106;Nova Olinda do Norte;Municipal;4.1
AM;1303106;Nova Olinda do Norte;Pública;4.4
AM;1303205;Novo Airão;Estadual;6.1
AM;1303205;Novo Airão;Municipal;3.9
AM;1303205;Novo Airão;Pública;4.6
AM;1303304;Novo Aripuanã;Estadual;4.2
AM;1303304;Novo Aripuanã;Municipal;0.0
AM;1303304;Novo Aripuanã;Pública;4.0
AM;1303403;Parintins;Estadual;5.2
AM;1303403;Parintins;Municipal;4.2
AM;1303403;Parintins;Pública;4.9
AM;1303502;Pauini;Estadual;4.2
AM;1303502;Pauini;Pública;4.2
AM;1303536;Presidente Figueiredo;Estadual;5.3
AM;1303536;Presidente Figueiredo;Municipal;4.4
AM;1303536;Presidente Figueiredo;Pública;4.7
AM;1303569;Rio Preto da Eva;Estadual;4.7
AM;1303569;Rio Preto da Eva;Municipal;4.8
AM;1303569;Rio Preto da Eva;Pública;4.8
AM;1303601;Santa Isabel do Rio Negro;Estadual;4.3
AM;1303601;Santa Isabel do Rio Negro;Municipal;3.4
AM;1303601;Santa Isabel do Rio Negro;Pública;3.9
AM;1303700;Santo Antônio do Içá;Estadual;4.1
AM;1303700;Santo Antônio do Içá;Municipal;0.0
AM;1303700;Santo Antônio do Içá;Pública;3.9
AM;1303809;São Gabriel da Cachoeira;Estadual;4.5
AM;1303809;São Gabriel da Cachoeira;Municipal;0.0
AM;1303809;São Gabriel da Cachoeira;Pública;4.0
AM;1303908;São Paulo de Olivença;Estadual;4.5
AM;1303908;São Paulo de Olivença;Municipal;3.8
AM;1303908;São Paulo de Olivença;Pública;4.3
AM;1303957;São Sebastião do Uatumã;Estadual;4.9
AM;1303957;São Sebastião do Uatumã;Municipal;4.9
AM;1303957;São Sebastião do Uatumã;Pública;4.9
AM;1304005;Silves;Estadual;5.1
AM;1304005;Silves;Municipal;4.5
AM;1304005;Silves;Pública;4.7
AM;1304062;Tabatinga;Estadual;4.9
AM;1304062;Tabatinga;Municipal;4.0
AM;1304062;Tabatinga;Pública;4.4
AM;1304104;Tapauá;Estadual;4.7
AM;1304104;Tapauá;Municipal;4.2
AM;1304104;Tapauá;Pública;4.3
AM;1304203;Tefé;Estadual;4.7
AM;1304203;Tefé;Municipal;4.3
AM;1304203;Tefé;Pública;4.6
AM;1304237;Tonantins;Estadual;4.2
AM;1304237;Tonantins;Municipal;4.0
AM;1304237;Tonantins;Pública;4.0
AM;1304260;Uarini;Estadual;4.8
AM;1304260;Uarini;Municipal;2.8
AM;1304260;Uarini;Pública;3.7
AM;1304302;Urucará;Estadual;4.8
AM;1304302;Urucará;Municipal;4.5
AM;1304302;Urucará;Pública;4.7
AM;1304401;Urucurituba;Estadual;4.7
AM;1304401;Urucurituba;Municipal;3.5
AM;1304401;Urucurituba;Pública;4.3
RR;1400027;Amajari;Estadual;0.0
RR;1400027;Amajari;Municipal;0.0
RR;1400027;Amajari;Pública;0.0
RR;1400050;Alto Alegre;Estadual;4.1
RR;1400050;Alto Alegre;Municipal;0.0
RR;1400050;Alto Alegre;Pública;4.1
RR;1400100;Boa Vista;Federal;0.0
RR;1400100;Boa Vista;Estadual;0.0
RR;1400100;Boa Vista;Municipal;0.0
RR;1400100;Boa Vista;Pública;0.0
RR;1400159;Bonfim;Estadual;0.0
RR;1400159;Bonfim;Municipal;4.0
RR;1400159;Bonfim;Pública;3.9
RR;1400175;Cantá;Estadual;0.0
RR;1400175;Cantá;Pública;0.0
RR;1400209;Caracaraí;Estadual;3.9
RR;1400209;Caracaraí;Municipal;0.0
RR;1400209;Caracaraí;Pública;3.9
RR;1400233;Caroebe;Estadual;0.0
RR;1400233;Caroebe;Pública;0.0
RR;1400282;Iracema;Estadual;0.0
RR;1400282;Iracema;Municipal;0.0
RR;1400282;Iracema;Pública;0.0
RR;1400308;Mucajaí;Estadual;0.0
RR;1400308;Mucajaí;Pública;0.0
RR;1400407;Normandia;Estadual;0.0
RR;1400407;Normandia;Pública;0.0
RR;1400456;Pacaraima;Estadual;0.0
RR;1400456;Pacaraima;Municipal;0.0
RR;1400456;Pacaraima;Pública;0.0
RR;1400472;Rorainópolis;Estadual;0.0
RR;1400472;Rorainópolis;Municipal;0.0
RR;1400472;Rorainópolis;Pública;0.0
RR;1400506;São João da Baliza;Estadual;0.0
RR;1400506;São João da Baliza;Municipal;0.0
RR;1400506;São João da Baliza;Pública;0.0
RR;1400605;São Luiz;Estadual;0.0
RR;1400605;São Luiz;Municipal;0.0
RR;1400605;São Luiz;Pública;0.0
RR;1400704;Uiramutã;Estadual;0.0
RR;1400704;Uiramutã;Municipal;0.0
RR;1400704;Uiramutã;Pública;0.0
PA;1500107;Abaetetuba;Estadual;4.1
PA;1500107;Abaetetuba;Pública;4.1
PA;1500131;Abel Figueiredo;Municipal;4.2
PA;1500131;Abel Figueiredo;Pública;4.2
PA;1500206;Acará;Municipal;4.3
PA;1500206;Acará;Pública;4.3
PA;1500305;Afuá;Municipal;3.1
PA;1500305;Afuá;Pública;3.1
PA;1500347;Água Azul do Norte;Municipal;0.0
PA;1500347;Água Azul do Norte;Pública;0.0
PA;1500404;Alenquer;Estadual;4.0
PA;1500404;Alenquer;Municipal;0.0
PA;1500404;Alenquer;Pública;3.6
PA;1500503;Almeirim;Municipal;3.8
PA;1500503;Almeirim;Pública;3.8
PA;1500602;Altamira;Municipal;4.9
PA;1500602;Altamira;Pública;4.9
PA;1500701;Anajás;Municipal;3.2
PA;1500701;Anajás;Pública;3.2
PA;1500800;Ananindeua;Estadual;4.1
PA;1500800;Ananindeua;Municipal;5.1
PA;1500800;Ananindeua;Pública;4.5
PA;1500859;Anapu;Municipal;3.5
PA;1500859;Anapu;Pública;3.5
PA;1500909;Augusto Corrêa;Municipal;4.0
PA;1500909;Augusto Corrêa;Pública;4.0
PA;1500958;Aurora do Pará;Estadual;0.0
PA;1500958;Aurora do Pará;Municipal;4.8
PA;1500958;Aurora do Pará;Pública;4.5
PA;1501006;Aveiro;Municipal;0.0
PA;1501006;Aveiro;Pública;0.0
PA;1501105;Bagre;Municipal;4.2
PA;1501105;Bagre;Pública;4.2
PA;1501204;Baião;Municipal;3.3
PA;1501204;Baião;Pública;3.3
PA;1501253;Bannach;Municipal;0.0
PA;1501253;Bannach;Pública;0.0
PA;1501303;Barcarena;Estadual;3.9
PA;1501303;Barcarena;Municipal;4.4
PA;1501303;Barcarena;Pública;4.3
PA;1501402;Belém;Federal;0.0
PA;1501402;Belém;Estadual;4.0
PA;1501402;Belém;Municipal;4.7
PA;1501402;Belém;Pública;4.3
PA;1501451;Belterra;Municipal;4.9
PA;1501451;Belterra;Pública;4.9
PA;1501501;Benevides;Estadual;4.4
PA;1501501;Benevides;Municipal;5.6
PA;1501501;Benevides;Pública;4.8
PA;1501576;Bom Jesus do Tocantins;Estadual;0.0
PA;1501576;Bom Jesus do Tocantins;Municipal;0.0
PA;1501576;Bom Jesus do Tocantins;Pública;0.0
PA;1501600;Bonito;Estadual;3.4
PA;1501600;Bonito;Pública;3.4
PA;1501709;Bragança;Estadual;3.8
PA;1501709;Bragança;Municipal;0.0
PA;1501709;Bragança;Pública;3.9
PA;1501725;Brasil Novo;Municipal;4.7
PA;1501725;Brasil Novo;Pública;4.7
PA;1501758;Brejo Grande do Araguaia;Municipal;0.0
PA;1501758;Brejo Grande do Araguaia;Pública;0.0
PA;1501782;Breu Branco;Municipal;4.7
PA;1501782;Breu Branco;Pública;4.7
PA;1501808;Breves;Municipal;4.8
PA;1501808;Breves;Pública;4.8
PA;1501907;Bujaru;Estadual;5.0
PA;1501907;Bujaru;Municipal;4.6
PA;1501907;Bujaru;Pública;4.8
PA;1501956;Cachoeira do Piriá;Estadual;0.0
PA;1501956;Cachoeira do Piriá;Municipal;0.0
PA;1501956;Cachoeira do Piriá;Pública;0.0
PA;1502004;Cachoeira do Arari;Estadual;2.9
PA;1502004;Cachoeira do Arari;Municipal;3.7
PA;1502004;Cachoeira do Arari;Pública;3.3
PA;1502103;Cametá;Municipal;4.1
PA;1502103;Cametá;Pública;4.1
PA;1502152;Canaã dos Carajás;Municipal;4.6
PA;1502152;Canaã dos Carajás;Pública;4.6
PA;1502202;Capanema;Estadual;3.8
PA;1502202;Capanema;Pública;3.8
PA;1502301;Capitão Poço;Estadual;3.2
PA;1502301;Capitão Poço;Municipal;3.7
PA;1502301;Capitão Poço;Pública;3.5
PA;1502400;Castanhal;Estadual;3.9
PA;1502400;Castanhal;Municipal;0.0
PA;1502400;Castanhal;Pública;3.9
PA;1502509;Chaves;Municipal;0.0
PA;1502509;Chaves;Pública;0.0
PA;1502608;Colares;Estadual;4.2
PA;1502608;Colares;Pública;4.2
PA;1502707;Conceição do Araguaia;Estadual;4.1
PA;1502707;Conceição do Araguaia;Municipal;0.0
PA;1502707;Conceição do Araguaia;Pública;4.2
PA;1502756;Concórdia do Pará;Estadual;0.0
PA;1502756;Concórdia do Pará;Municipal;4.1
PA;1502756;Concórdia do Pará;Pública;4.0
PA;1502764;Cumaru do Norte;Municipal;0.0
PA;1502764;Cumaru do Norte;Pública;0.0
PA;1502772;Curionópolis;Estadual;0.0
PA;1502772;Curionópolis;Municipal;4.7
PA;1502772;Curionópolis;Pública;4.7
PA;1502806;Curralinho;Estadual;0.0
PA;1502806;Curralinho;Municipal;2.6
PA;1502806;Curralinho;Pública;2.7
PA;1502855;Curuá;Municipal;3.7
PA;1502855;Curuá;Pública;3.7
PA;1502905;Curuçá;Estadual;3.8
PA;1502905;Curuçá;Municipal;4.3
PA;1502905;Curuçá;Pública;4.1
PA;1502939;Dom Eliseu;Municipal;4.3
PA;1502939;Dom Eliseu;Pública;4.3
PA;1502954;Eldorado do Carajás;Municipal;4.6
PA;1502954;Eldorado do Carajás;Pública;4.6
PA;1503002;Faro;Estadual;3.8
PA;1503002;Faro;Municipal;0.0
PA;1503002;Faro;Pública;3.9
PA;1503044;Floresta do Araguaia;Municipal;4.1
PA;1503044;Floresta do Araguaia;Pública;4.1
PA;1503077;Garrafão do Norte;Municipal;3.6
PA;1503077;Garrafão do Norte;Pública;3.6
PA;1503093;Goianésia do Pará;Municipal;4.4
PA;1503093;Goianésia do Pará;Pública;4.4
PA;1503101;Gurupá;Estadual;0.0
PA;1503101;Gurupá;Municipal;3.9
PA;1503101;Gurupá;Pública;3.9
PA;1503200;Igarapé-Açu;Estadual;3.6
PA;1503200;Igarapé-Açu;Municipal;4.0
PA;1503200;Igarapé-Açu;Pública;3.7
PA;1503309;Igarapé-Miri;Municipal;4.5
PA;1503309;Igarapé-Miri;Pública;4.5
PA;1503408;Inhangapi;Estadual;0.0
PA;1503408;Inhangapi;Pública;0.0
PA;1503457;Ipixuna do Pará;Municipal;4.4
PA;1503457;Ipixuna do Pará;Pública;4.4
PA;1503507;Irituia;Estadual;0.0
PA;1503507;Irituia;Pública;0.0
PA;1503606;Itaituba;Municipal;4.5
PA;1503606;Itaituba;Pública;4.5
PA;1503705;Itupiranga;Estadual;0.0
PA;1503705;Itupiranga;Municipal;3.5
PA;1503705;Itupiranga;Pública;3.5
PA;1503754;Jacareacanga;Municipal;0.0
PA;1503754;Jacareacanga;Pública;0.0
PA;1503804;Jacundá;Municipal;3.8
PA;1503804;Jacundá;Pública;3.8
PA;1503903;Juruti;Estadual;3.8
PA;1503903;Juruti;Municipal;4.8
PA;1503903;Juruti;Pública;4.5
PA;1504000;Limoeiro do Ajuru;Estadual;4.2
PA;1504000;Limoeiro do Ajuru;Municipal;4.0
PA;1504000;Limoeiro do Ajuru;Pública;4.2
PA;1504059;Mãe do Rio;Municipal;4.8
PA;1504059;Mãe do Rio;Pública;4.8
PA;1504109;Magalhães Barata;Estadual;0.0
PA;1504109;Magalhães Barata;Municipal;0.0
PA;1504109;Magalhães Barata;Pública;3.7
PA;1504208;Marabá;Municipal;4.4
PA;1504208;Marabá;Pública;4.4
PA;1504307;Maracanã;Municipal;4.3
PA;1504307;Maracanã;Pública;4.3
PA;1504406;Marapanim;Municipal;4.1
